StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,native,primary,early_language,consent,Prolific_ID,general_1,general_2,stigma_resp_1,stigma_dist_1,stigma_resp_2,stigma_dist_2,stigma_dist_3,stigma_danger,check,stertyp_cmptition_1,stertyp_cmptition_2,concept_1,concept_2,concept_3,stertyp_comp_1,stertyp_warm_1,stertyp_status_1,stertyp_warm_2,stertyp_status_2,stertyp_comp_2,donate_1,donate_2,donate_3,familiar_1,familiar_2,like,like_fr,offens,offens_fr,impression_1,impression_2,impression_3,impression_3_4_TEXT,control_like,control_often,control_preference,empathy_1,empathy_2,empathy_3,political_social,political_econ,experience_1,experience_2,experience_3,demo_age,demo_gender,demo_education,demo_income,comment,PROLIFIC_PID,Q_BallotBoxStuffing,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,not_pc_label,pc_label,SliderOverlapValue,label
2024-12-10 14:34:38,2024-12-10 14:44:32,0,75.87.119.133,100,593,1,2024-12-10 14:44:32,R_7mE6ogZ86GN9OVK,,,,,27.7207,-97.4127,anonymous,EN,1,1,1,1,5e13ad514c81b2a01ae4aa9f,The homeless are people who are having a rough time of it because of finances or lack of a job or mental illness and obviously because of lack of a home. They need help.,"They are unwell, but need help. They are dressed in layers. ",1,3,4,3,4,2,2,3,3,4,3,3,4,4,4,4,4,4,35,35,30,5,3,1,"Because it already says what it needs to say. Using ""unhoused"" or the ""people who whatever it was"" is just overly wordy. Why does homeless need to be changed?",1,It's fine. I don't see why we have to change it.,I think they're saying what needs to be say.,They want to be as progressive as possible and it's annoying.,3,,5,8,3,3,3,4,7,7,,,1,37,2,5,2,,5e13ad514c81b2a01ae4aa9f,,,,,,the homeless,people who experience housing insecurity,95,the homeless
2024-12-10 14:18:36,2024-12-10 14:44:42,0,68.251.39.63,100,1566,1,2024-12-10 14:44:43,R_3qkEbN40L0SdsKt,,,,,27.6006,-80.4359,anonymous,EN,1,1,1,1,663a5cd0bcf23c7ec78e5f34,what even is housing insecurity dude,I still dont know what that even is,3,3,4,3,3,1,2,1,1,3,1,2,3,2,3,3,2,3,40,35,25,4,1,1,"Because it makes more sense than ""housing insecurity""",2,because its beating around the bush of the truth,people who dont have a place to stay,its confusing as hell and makes no sense,1,,3,4,2,3,2,2,4,5,,,1,20,2,2,2,,663a5cd0bcf23c7ec78e5f34,,,,,,the homeless,people who experience housing insecurity,100,people who experience housing insecurity
2024-12-10 14:38:01,2024-12-10 14:44:52,0,184.83.217.8,100,410,1,2024-12-10 14:44:52,R_3jvbA9d5BFc6YyS,,,,,47.8977,-97.0394,anonymous,EN,1,1,1,1,5bb3d470a1aed700011f6575,"When I think of housing insecurity I think of someone or multiple people within the household that does not have a stable income,",A person who does not have consistent hours within their work so they do not have the same income when they get paid.,1,1,5,5,5,1,2,1,1,4,2,3,3,3,3,3,3,3,50,25,25,5,1,1,I think because it is more familiar and not as vague as the other term.,2,I think it is more proper sounding for those that don't want to say homeless.,I think that they are just familiar with the term. I do not think they are trying to be offensive.,They are wanting to be formal about the term and possibly don't those who are homeless to feel less than.,3,,4,8,3,3,1,1,7,6,1,,,37,2,3,2,,5bb3d470a1aed700011f6575,,,,,,the homeless,people who experience housing insecurity,,people who experience housing insecurity
2024-12-10 14:33:39,2024-12-10 14:44:54,0,68.100.217.190,100,675,1,2024-12-10 14:44:55,R_13EdWdSdzuOkRG6,,,,,38.3416,-77.4307,anonymous,EN,1,1,1,1,614f95fdc3c3e5b08fd0c60a,I think about people who have untreated severe mental illness. They usually are unable to hold down a job which in turn can lead them to homelessness.,Honestly if this person is as I described they usually make me feel uneasy.  Due to there dirty or unkempt appearance or their behavior.,1,3,4,3,5,2,2,1,2,4,4,5,3,4,3,3,1,3,30,30,40,3,3,1,"It's not ambiguous.  ""Housing insecurity"" doesn't necessarily mean you are homeless.  ""Homeless"" it accurate.",1,because it is truthful. If you do not have a place to call your own than you do not have a home.  Therefore you are homeless.,"I perceive them normally. The name homeless isn't bad, it's what it is. ","I think they are just going out of their way to be ""pc"" to the extent that it is annoying.  I'm liberal yet this make me think of the term for those who use ""housing insecurity""",3,,4,5,2,5,3,3,7,6,,,1,58,2,5,4,,614f95fdc3c3e5b08fd0c60a,,,,,,the homeless,people who experience housing insecurity,85,people who experience housing insecurity
2024-12-10 14:36:52,2024-12-10 14:45:22,0,195.222.127.133,100,509,1,2024-12-10 14:45:22,R_3Pzfx4CQ85uNUoy,,,,,39.0469,-77.4903,anonymous,EN,1,1,1,1,67555e10bbb6e43e6bdff58a,"he term ""the homeless"" often evokes thoughts of individuals or families without stable housing, living in shelters, on the streets, or in temporary arrangements.","I imagine meeting someone named Maria, a woman in her mid-30s who became homeless after losing her job during an economic downturn. She has a kind demeanor and a strong determination to rebuild her life but faces barriers like limited job opportunities and a lack of affordable housing. Maria carries a backpack with her essentials, uses local shelters for safety, and spends her days at a library where she applies for jobs and works on improving her skills. ",5,4,3,5,4,3,2,5,5,1,1,1,4,2,4,4,3,5,25,50,25,3,3,1,Because it is what I'm so familiar with,2,People doesn't see it be worse like that,"homeless may be perceived as viewing homelessness as a defining characteristic rather than recognizing the individuality and humanity of the people experiencing it, though their intent might simply be to reference a social issue without mali","Someone who uses the term ""people who experience housing insecurity"" is likely perceived as empathetic and mindful, focusing on the temporary nature of the situation and emphasizing the individuals' humanity rather than defining them by their circumstances.",2,,5,5,3,4,3,5,2,2,,1,,24,1,5,1,,67555e10bbb6e43e6bdff58a,,,,,,the homeless,people who experience housing insecurity,63,the homeless
2024-12-10 14:38:44,2024-12-10 14:45:44,0,67.66.140.13,100,420,1,2024-12-10 14:45:45,R_6MBAAqAu8lyAWKB,,,,,38.6154,-90.2159,anonymous,EN,1,1,1,1,60fd88c5b5da4621ddaed661,"I think about people that are down on their luck. I think about the fact that I don't know their story of why they are homeless. I know it is an uphill battle escaping homelessness. ","They are typically wearing tattered/dirty clothes. Maybe unbathed/unkempt. ",2,2,4,4,5,2,2,2,2,3,3,1,3,3,2,2,2,3,30,10,60,4,3,1,"It's more concise. Though I do understand that ""people experiencing housing insecurity"" is a way of using person first language.",2,"It is putting the person before their condition. Using ""homeless person"" indicates that homelessness is a key part of their identity",I do tend to interpret people that don't use person first language as more callous/uncaring,I feel like these people tend to be more educated and conscious of how the language they use impacts a group,2,,5,5,3,3,3,3,6,5,,,1,28,2,6,4,,60fd88c5b5da4621ddaed661,,,,,,the homeless,people who experience housing insecurity,82,the homeless
2024-12-10 14:38:29,2024-12-10 14:46:10,0,68.1.161.58,100,461,1,2024-12-10 14:46:10,R_6mW1NPaUyK77DVL,,,,,41.701,-71.5194,anonymous,EN,1,1,1,1,6679f7b02d9db76da6adb38c,People who have a lack of security in housing due to one reason or another.,This person is struggling to afford housing. Since minorities are disproportionately unhoused they may be of a racial minority.,2,1,5,4,5,1,2,1,1,2,3,4,5,5,5,5,3,3,100,0,0,5,3,2,Homelessness implies that the person does not have a home in a way that dehumanizes the individual.,2,Because it recognizes the individuals as people who are experiencing something rather than being defined entirely by a lack of housing.,Someone who may be ignorant or unaware of politically correct language.,A person who is empathetic and intelligent.,2,,7,8,3,5,5,5,7,7,,,1,56,2,5,5,,6679f7b02d9db76da6adb38c,,,,,,the homeless,people who experience housing insecurity,47,people who experience housing insecurity
2024-12-10 14:41:07,2024-12-10 14:46:17,0,162.208.45.48,100,310,1,2024-12-10 14:46:18,R_31bJzkzspPIhTNY,,,,,36.0934,-95.8791,anonymous,EN,1,1,1,1,5d50feca50bdcf0001e8d38a,People with the fewest opportunity in life. Those who have had everything taken from them.,This is a person who is desperate to survive.,1,3,5,3,5,3,2,1,1,1,4,5,2,3,1,2,1,1,100,0,0,4,3,1,The phrase is shorter and easier to say.,2,"This term can include others that wouldn't visibly be considered ""homeless""","It depends on the context of how they are saying it. If they are unkind, I will judge them negatively.",I assume they're either politically progressive or work directly with people.,2,,7,8,3,3,3,3,7,7,,1,,29,2,4,2,,5d50feca50bdcf0001e8d38a,,,,,,the homeless,people who experience housing insecurity,86,the homeless
2024-12-10 14:36:46,2024-12-10 14:47:54,0,23.244.160.224,100,667,1,2024-12-10 14:47:55,R_5FDkmhIyw2tfMuI,,,,,40.4273,-78.3889,anonymous,EN,1,1,1,1,6661bcc158fd04df24b4983c,"I often associate homelessness with rock bottom. It sucks to think about how many people dont have homes and cant provide for themselves. ","They have to find creative ways to feed themselves and shower. They don't havea  roof over their head at night. New clothes are scarce. ",2,3,4,5,5,2,2,1,1,2,3,5,3,3,3,3,3,3,50,30,20,3,3,2,"I think it gives it more of a respectful tone. That it doesn't define who they are but something they are currently experiencing. It has a more hopeful feel to it. ",2,"The homeless reduces these people down to their security. Im sure there are people that are homless that are also painters, or musicians but they never get called those names. They only get called homeless","Uneducated, some people just dont know better and need the opportunity to be corrected and shown a different perspective. ","Respectful and compassionate. It shows that the person who use the term took the time to show an interest and care for people experiencing housing insecurity. ",3,,7,9,3,3,5,4,7,7,,1,,23,2,3,3,Thank you for letting me participate!,6661bcc158fd04df24b4983c,,,,,,the homeless,people who experience housing insecurity,89,the homeless
2024-12-10 14:36:52,2024-12-10 14:48:38,0,100.40.77.215,100,705,1,2024-12-10 14:48:38,R_71zlvoU6A9WYSPb,,,,,41.3763,-71.6467,anonymous,EN,1,1,1,1,5bd06dfc93c2130001c70c68,"I think of people who are unemployed or underemployed, people with minimum wage or low paying jobs, struggling to make ends meet. People who live paycheck to paycheck who may be in danger of not being able to pay their rent or mortgage some months if other expenses come up.","This person could be just about anyone. There is really no typical type of person who experiences housing insecurity. But I could see them as being a young adult, hard working, doing the best they can.",1,1,5,5,5,1,2,1,1,2,1,4,4,4,4,4,3,4,25,25,50,5,3,2,"I prefer it because there are a lot of negative stereotypes and ideas associated with “the homeless,” and “people who experience housing insecurity” correctly makes it sound more like it is a situation that a person experiences, not defining the person themself.",2,"It is less offensive because instead of defining a person as “homeless”, which is a label with a lot of stereotypes and assumptions associated with it, it describes a situation that an individual is going through, and one that just about any individual could find themselves going through someday.","It is such a commonly used phrase that I wouldn’t necessarily think anything one way or another about someone who says it, but I would pay attention to whether they seem to be saying it with a sense of disgust or as if they’re looking down on unhoused people.","I would assume someone who uses this phrase is rather liberal in their philosophy and has compassion for people who experience housing insecurity, and thus is cautious and thoughtful about the way they describe certain groups of people.",2,,7,8,3,4,4,3,7,7,1,1,,38,2,4,3,,5bd06dfc93c2130001c70c68,,,,,,the homeless,people who experience housing insecurity,24,people who experience housing insecurity
2024-12-10 14:44:19,2024-12-10 14:48:47,0,108.147.195.59,100,267,1,2024-12-10 14:48:47,R_5313ydgtiJFRxu6,,,,,36.1685,-115.1164,anonymous,EN,1,1,1,1,672f0bc51dcdd7fd05d5a26b,Section 8 and housing authorities,Welfare and a person that's in need of help finding housing,5,4,4,5,4,4,2,4,2,4,1,5,4,4,5,4,4,4,30,35,35,4,4,1,I just grab someone in need and someone without shelter,2,Cuz it makes you sound like you still love somebody and you aren't without,People who are in need and are in a homeless are on the street,I perceived them as people are down or out on the look,2,,6,8,3,4,4,5,3,5,,1,,40,1,2,3,,672f0bc51dcdd7fd05d5a26b,,,,,,the homeless,people who experience housing insecurity,69,people who experience housing insecurity
2024-12-10 14:40:56,2024-12-10 14:49:05,0,24.209.232.238,100,489,1,2024-12-10 14:49:06,R_1ikQrHE0IMRTWnK,,,,,39.7933,-84.218,anonymous,EN,1,1,1,1,5fa1636a77c875235bd8e1f6,People with low incomes and who are systematically disadvantaged.,They have a low income and likely live in an area with a high housing cost.,2,1,5,5,5,1,2,1,1,3,3,2,3,5,3,4,2,2,34,33,33,5,4,2,It's less stigmatizing and gives people a better understanding as to what is going on.,2,It encompasses a larger group of people and puts things into perspective.,They may have stereotypes about people who experience a housing crisis.,They are likely less stigmatising and want to find a solution to the problem.,2,,4,5,2,4,3,1,5,5,1,,,29,1,3,3,,5fa1636a77c875235bd8e1f6,,,,,,the homeless,people who experience housing insecurity,75,people who experience housing insecurity
